"ENDPOINT_ID","_time","UPSTREAM_RESPONSETIME","RESPONSETIME","XRESPONSETIME"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T14:15:00.000-04:00","38786.32059393983","38791.902188864144","5.581594924312811"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T14:20:00.000-04:00","38845.9713298797","38848.26518214764","2.2938522679413564"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T14:25:00.000-04:00","38148.90115209604","38149.59106652397","0.6899144279335973"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T14:30:00.000-04:00","37970.70183702308","37971.32395417663","0.6221171535474009"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T14:35:00.000-04:00","38760.8969128247","38759.92881530632","-0.9680975183777477"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T14:40:00.000-04:00","38744.68615444144","38741.923611642276","-2.762542799166738"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T14:45:00.000-04:00","37916.52768672898","37919.84945240835","3.3217656793666364"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T14:50:00.000-04:00","37646.77092610624","37646.52450589055","-0.2464202156869079"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T14:55:00.000-04:00","37895.913857184474","37894.90999575075","-1.0038614337219507"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:00:00.000-04:00","36704.884500494314","36705.97589020903","1.0913897147149807"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:05:00.000-04:00","37664.259575165794","37663.392673371636","-0.8669017941553028"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:10:00.000-04:00","33747.68492264981","33745.88481854039","-1.8001041094137593"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:15:00.000-04:00","32020.2535120042","32020.289056606754","0.03554460255210246"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:20:00.000-04:00","32479.040090056522","32478.81161478088","-0.22847527564120165"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:25:00.000-04:00","32298.644377049586","32302.007544936754","3.3631678871711417"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:30:00.000-04:00","32993.06732172904","32997.77802531527","4.710703586231965"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:35:00.000-04:00","32735.666697578617","32737.21880292655","1.5521053479302822"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:40:00.000-04:00","33059.34598584752","33060.06025668116","0.7142708336433468"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:45:00.000-04:00","34786.05776709601","34786.383470225875","0.3257031298612407"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:50:00.000-04:00","33233.16374840893","33232.07619291546","-1.0875554934649654"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T15:55:00.000-04:00","33226.297895495045","33229.122300862786","2.824405367740319"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:00:00.000-04:00","34223.42254660339","34224.928073998955","1.5055273955611654"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:05:00.000-04:00","32825.11838048479","32827.576559668225","2.4581791834330864"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:10:00.000-04:00","33037.1689037651","33036.99994951977","-0.16895424533598716"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:15:00.000-04:00","32155.21053743049","32155.79231555977","0.5817781292831086"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:20:00.000-04:00","32467.49977150549","32470.768281638182","3.268510132692995"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:25:00.000-04:00","31800.944245545714","31802.451688545527","1.5074429998115697"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:30:00.000-04:00","32387.035745978723","32386.94062962843","-0.0951163502915682"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:35:00.000-04:00","32439.551143810473","32438.517249842043","-1.0338939684296822"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:40:00.000-04:00","32113.920356451436","32114.001601380307","0.08124492887327181"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:45:00.000-04:00","31398.61206419956","31402.30562552838","3.69356132882161"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T16:50:00.000-04:00","31534.56548609692","31537.9621789444","3.3966928474797315"
